folioviv,foliohog,huespedes,huesp_come,trabaja_do,cuid_perso,lavandero,chofer,cocinero,jardinero,tot_integ,tot_hom,tot_muj
1600589077,1,0, , , , , , , ,7,3,4
1600589094,1,0, , , , , , , ,2,1,1
1600602014,1,0, , , , , , , ,3,1,2
1600602036,1,0, , , , , , , ,5,3,2
1600602076,1,0, , , , , , , ,4,2,2
1600602092,1,0, , , , , , , ,4,1,3
1600602092,2,0, , , , , , , ,3,2,1
1600602114,1,0, , , , , , , ,4,3,1
1600602114,2,0, , , , , , , ,7,3,4
1600615013,1,0, , , , , , , ,2,1,1
1600615039,1,0, , , , , , , ,4,3,1
1600615060,1,0, , , , , , , ,3,2,1
1600615082,1,0, , , , , , , ,3,1,2
1600615093,1,0, , , , , , , ,4,1,3
1600636009,1,0, , , , , , , ,2,1,1
1600636061,1,0, , , , , , , ,5,4,1
1600636082,1,0, , , , , , , ,2,1,1
1600636111,1,0, , , , , , , ,5,2,3
1600646006,1,0, , , , , , , ,1,0,1
1600646050,1,0, , , , , , , ,2,1,1
1600646058,1,0, , , , , , , ,5,3,2
1600646090,1,0, , , , , , , ,2,0,2
1600646143,1,0, , , , , , , ,5,2,3
1600685005,1,0, , , , , , , ,3,1,2
1600685023,1,0, , , , , , , ,4,1,3
1600685040,1,0, , , , , , , ,3,2,1
1600685058,1,0, , , , , , , ,2,1,1
1600685080,1,0, , , , , , , ,2,1,1
1600691069,1,0, , , , , , , ,1,1,0
1600691149,1,0, , , , , , , ,2,2,0
1600691219,1,0, , , , , , , ,3,1,2
1600691285,1,0, ,2,2,2,2,2,1,4,2,2
1600691330,1,0, ,2,2,2,2,2,1,1,0,1
1600721005,1,0, , , , , , , ,2,1,1
1600721020,1,0, , , , , , , ,1,1,0
1600721020,2,0, , , , , , , ,1,1,0
1600721047,1,0, , , , , , , ,3,1,2
1600721064,1,0, , , , , , , ,4,2,2
1600721093,1,0, , , , , , , ,1,0,1
1600738012,1,0, , , , , , , ,4,2,2
1600738039,1,0, , , , , , , ,1,0,1
1600738058,1,0, , , , , , , ,4,2,2
1600738078,1,0, , , , , , , ,1,0,1
1600738082,1,0, , , , , , , ,5,3,2
1600739003,1,0, , , , , , , ,7,2,5
1600739026,1,0, , , , , , , ,10,6,4
1600739070,1,0, , , , , , , ,2,1,1
1600739073,1,0, , , , , , , ,3,1,2
1600739117,1,0, , , , , , , ,5,4,1
1600796003,1,0, , , , , , , ,4,2,2
1600796057,1,0, , , , , , , ,2,1,1
1600796091,1,0, ,1,2,2,2,2,2,2,1,1
1600796135,1,0, , , , , , , ,2,1,1
1600796183,1,0, , , , , , , ,2,1,1
1600831023,1,0, , , , , , , ,3,1,2
1600831048,1,0, ,1,2,2,2,2,2,7,2,5
1600831112,1,0, , , , , , , ,4,3,1
1600831153,1,0, , , , , , , ,4,3,1
1600831156,1,0, , , , , , , ,2,0,2
1600871007,1,0, ,1,2,2,2,2,1,3,0,3
1600871097,1,0, , , , , , , ,5,4,1
1600871104,1,0, ,1,2,2,2,2,2,5,3,2
1600871130,1,0, , , , , , , ,3,1,2
1600878008,1,0, ,1,2,2,2,2,2,3,2,1
1600878032,1,0, , , , , , , ,3,1,2
1600878056,1,0, ,1,2,2,2,2,1,1,0,1
1600878078,1,0, , , , , , , ,1,0,1
1600878105,1,0, , , , , , , ,1,1,0
1600909034,1,0, ,1,2,2,2,2,2,3,2,1
1600909068,1,0, , , , , , , ,1,0,1
1600909101,1,0, , , , , , , ,3,2,1
1600909137,1,0, , , , , , , ,2,0,2
1600909163,1,0, , , , , , , ,2,1,1
1600962017,1,0, , , , , , , ,4,1,3
1600962047,1,0, , , , , , , ,1,0,1
1600962047,2,0, , , , , , , ,1,0,1
1600962076,1,0, , , , , , , ,5,3,2
1600962108,1,0, , , , , , , ,5,2,3
1600962129,1,0, , , , , , , ,1,1,0
1600994030,1,0, , , , , , , ,4,1,3
1600994071,1,0, , , , , , , ,4,2,2
1600994106,1,0, , , , , , , ,4,3,1
1600994118,1,0, , , , , , , ,3,1,2
1600994139,1,0, , , , , , , ,3,2,1
1601035012,1,0, , , , , , , ,5,1,4
1601035036,1,0, , , , , , , ,3,1,2
1601035061,1,0, , , , , , , ,5,3,2
1601035079,1,0, , , , , , , ,6,2,4
1601035104,1,0, , , , , , , ,3,1,2
1601035104,2,0, , , , , , , ,2,1,1
1601047003,1,0, , , , , , , ,2,1,1
1601047022,1,0, , , , , , , ,4,2,2
1601047130,1,0, , , , , , , ,1,0,1
1601047171,1,0, , , , , , , ,3,1,2
1601049021,1,0, , , , , , , ,6,3,3
1601049037,1,0, , , , , , , ,4,3,1
1601049059,1,0, ,2,2,2,2,2,1,2,1,1
1601049089,1,0, , , , , , , ,3,2,1
1601049110,1,0, , , , , , , ,2,2,0
1601054010,1,0, ,1,2,2,2,2,2,1,0,1
1601054040,1,0, , , , , , , ,2,0,2
1601054075,1,0, ,1,2,2,2,2,2,1,0,1
1601054102,1,0, , , , , , , ,2,1,1
1601054127,1,0, , , , , , , ,2,1,1
1601119010,1,0, , , , , , , ,2,1,1
1601119028,1,0, , , , , , , ,5,3,2
1601119046,1,0, , , , , , , ,1,0,1
1601119060,1,0, , , , , , , ,2,1,1
1601119077,1,0, , , , , , , ,4,1,3
1601139008,1,0, , , , , , , ,2,1,1
1601139008,2,0, , , , , , , ,2,0,2
1601139034,1,0, ,1,2,2,2,2,2,2,1,1
1601139071,1,0, , , , , , , ,8,3,5
1601139093,1,0, , , , , , , ,2,1,1
1601139123,1,0, , , , , , , ,7,3,4
1601191006,1,0, , , , , , , ,3,2,1
1601191033,1,0, , , , , , , ,1,0,1
1601191066,1,0, , , , , , , ,2,1,1
1601191082,1,0, , , , , , , ,1,1,0
1601191107,1,0, , , , , , , ,5,3,2
1601243014,1,0, ,1,2,2,2,2,1,1,1,0
1601243034,1,0, , , , , , , ,2,1,1
1601243060,1,0, ,1,2,2,2,2,1,3,2,1
1601243114,1,0, , , , , , , ,2,1,1
1601326011,1,0, , , , , , , ,5,1,4
1601326040,1,0, , , , , , , ,8,3,5
1601326063,1,0, , , , , , , ,4,3,1
1601326087,1,0, , , , , , , ,5,2,3
1601326109,1,0, , , , , , , ,2,1,1
1601359008,1,0, , , , , , , ,4,2,2
1601359014,1,0, , , , , , , ,3,1,2
1601359033,1,0, , , , , , , ,6,4,2
1601359081,1,0, , , , , , , ,5,2,3
1601359094,1,0, , , , , , , ,3,1,2
1601365022,1,0, , , , , , , ,5,2,3
1601365044,1,0, , , , , , , ,1,0,1
1601365065,1,0, , , , , , , ,7,2,5
1601365094,1,0, , , , , , , ,1,1,0
1601365122,1,0, , , , , , , ,3,0,3
1601464018,1,0, , , , , , , ,3,2,1
1601464018,2,0, , , , , , , ,1,0,1
1601464050,1,0, , , , , , , ,1,1,0
1601464074,1,0, , , , , , , ,4,2,2
1601464082,1,0, , , , , , , ,1,0,1
1601464102,1,0, , , , , , , ,1,1,0
1601492002,1,0, , , , , , , ,4,2,2
1601492035,1,0, , , , , , , ,4,3,1
1601492064,1,0, , , , , , , ,4,2,2
1601492095,1,0, , , , , , , ,2,1,1
1601492131,1,0, ,1,2,2,2,2,2,3,2,1
1601583002,1,0, , , , , , , ,7,3,4
1601583115,1,0, , , , , , , ,4,3,1
1601583161,1,0, , , , , , , ,1,1,0
1601583212,1,0, , , , , , , ,4,3,1
1601584019,1,0, , , , , , , ,5,3,2
1601584039,1,0, , , , , , , ,4,2,2
1601584052,1,0, , , , , , , ,4,1,3
1601584065,1,0, , , , , , , ,4,1,3
1601584098,1,0, , , , , , , ,1,1,0
1601591046,1,0, , , , , , , ,4,1,3
1601591150,1,0, , , , , , , ,1,1,0
1601591236,1,0, ,1,2,2,2,2,2,4,1,3
1601591259,1,0, ,2,2,2,1,1,1,4,3,1
1601591362,1,0, , , , , , , ,4,1,3
1601597015,1,0, , , , , , , ,2,1,1
1601597043,1,0, ,1,2,2,2,2,2,4,1,3
1601597074,1,0, ,1,2,2,2,2,2,4,3,1
1601597108,1,0, ,1,2,2,2,2,1,4,3,1
1601660031,1,0, , , , , , , ,4,3,1
1601660054,1,0, , , , , , , ,1,1,0
1601660087,1,0, , , , , , , ,2,1,1
1601696006,1,0, , , , , , , ,4,1,3
1601696032,1,0, , , , , , , ,4,2,2
1601696060,1,0, , , , , , , ,3,2,1
1601696094,1,0, , , , , , , ,3,1,2
1601709032,1,0, , , , , , , ,8,4,4
1601709032,2,0, , , , , , , ,3,1,2
1601709059,1,0, , , , , , , ,4,2,2
1601709059,2,0, , , , , , , ,3,2,1
1601709059,3,0, , , , , , , ,3,0,3
1601709090,1,0, , , , , , , ,2,0,2
1601709102,1,0, , , , , , , ,2,1,1
1601722038,1,0, , , , , , , ,4,2,2
1601722070,1,0, ,2,2,2,2,2,1,3,1,2
1601722100,1,0, , , , , , , ,3,1,2
1601722149,1,0, ,1,2,2,2,2,1,4,3,1
1601722183,1,0, , , , , , , ,2,1,1
1601765020,1,0, , , , , , , ,1,0,1
1601765061,1,0, , , , , , , ,2,1,1
1601765088,1,0, , , , , , , ,4,2,2
1601765112,1,0, , , , , , , ,1,0,1
1601765121,1,0, , , , , , , ,4,3,1
1601769013,1,0, , , , , , , ,4,2,2
1601769034,1,0, , , , , , , ,5,1,4
1601769056,1,0, , , , , , , ,1,0,1
1601769080,1,0, , , , , , , ,2,1,1
1601769099,1,0, , , , , , , ,5,3,2
1601778004,1,0, , , , , , , ,1,0,1
1601778034,1,0, , , , , , , ,5,1,4
1601778065,1,0, , , , , , , ,1,1,0
1601778094,1,0, , , , , , , ,1,1,0
1601778145,1,0, , , , , , , ,2,1,1
1601843008,1,0, , , , , , , ,3,1,2
1601843029,1,0, , , , , , , ,3,1,2
1601843063,1,0, , , , , , , ,3,1,2
1601843091,1,0, , , , , , , ,1,0,1
1601843122,1,0, , , , , , , ,4,4,0
1601878005,1,0, , , , , , , ,4,3,1
1601878024,1,0, ,2,2,2,2,2,1,3,1,2
1601878027,1,0, , , , , , , ,5,2,3
1601878046,1,0, , , , , , , ,3,0,3
1601878088,1,0, , , , , , , ,1,1,0
1601897030,1,0, ,1,2,2,1,2,2,1,1,0
1601897085,1,0, , , , , , , ,2,1,1
1601897139,1,0, , , , , , , ,4,3,1
1601897199,1,0, , , , , , , ,4,1,3
1601897251,1,0, , , , , , , ,7,5,2
1601914006,1,0, , , , , , , ,4,1,3
1601914020,1,0, , , , , , , ,3,2,1
1601914032,1,0, ,1,2,2,2,2,2,6,4,2
1601914050,1,0, ,1,2,2,2,2,2,4,1,3
1601914076,1,0, , , , , , , ,5,1,4
1601931043,1,0, , , , , , , ,4,2,2
1601931093,1,0, , , , , , , ,3,2,1
1601931093,2,0, , , , , , , ,3,2,1
1601931146,1,0, , , , , , , ,1,1,0
1601931201,1,0, , , , , , , ,1,1,0
1601931215,1,0, , , , , , , ,1,0,1
1601943014,1,0, , , , , , , ,4,2,2
1601943036,1,0, , , , , , , ,6,5,1
1601943055,1,0, , , , , , , ,7,5,2
1601943089,1,0, , , , , , , ,1,0,1
1601943098,1,0, , , , , , , ,4,2,2
1602003012,1,0, , , , , , , ,5,2,3
1602003051,1,0, , , , , , , ,2,1,1
1602003088,1,0, , , , , , , ,3,2,1
1602003126,1,0, ,1,2,2,2,2,2,3,1,2
1602003176,1,0, , , , , , , ,4,2,2
1602027030,1,0, , , , , , , ,2,1,1
1602027030,2,0, , , , , , , ,5,4,1
1602027030,3,0, , , , , , , ,3,1,2
1602027030,4,0, , , , , , , ,2,1,1
1602027086,1,0, , , , , , , ,1,0,1
1602027114,1,0, , , , , , , ,4,2,2
1602027153,1,0, , , , , , , ,1,0,1
1602027159,1,0, , , , , , , ,4,2,2
1602068020,1,0, , , , , , , ,3,2,1
1602068045,1,0, , , , , , , ,3,2,1
1602068074,1,0, , , , , , , ,3,0,3
1602068098,1,0, , , , , , , ,3,1,2
1602068104,1,0, ,1,2,2,2,1,1,1,0,1
1602086061,1,0, , , , , , , ,5,3,2
1602086088,1,0, , , , , , , ,5,4,1
1602181017,1,0, , , , , , , ,8,4,4
1602181030,1,0, , , , , , , ,2,1,1
1602181046,1,0, , , , , , , ,4,2,2
1602183062,1,0, , , , , , , ,2,1,1
1602183103,1,0, , , , , , , ,2,1,1
1602183145,1,0, , , , , , , ,4,2,2
1602183193,1,0, , , , , , , ,8,5,3
1602209016,1,0, , , , , , , ,5,3,2
1602209052,1,0, , , , , , , ,2,2,0
1602209074,1,0, , , , , , , ,1,0,1
1602209131,1,0, ,1,2,2,2,2,2,1,1,0
1602209133,1,0, , , , , , , ,3,2,1
1602233030,1,0, , , , , , , ,2,0,2
1602233223,1,0, , , , , , , ,4,2,2
1602233256,1,0, , , , , , , ,4,2,2
1602233304,1,0, , , , , , , ,5,3,2
1602270019,1,0, , , , , , , ,2,1,1
1602270049,1,0, , , , , , , ,4,2,2
1602270079,1,0, , , , , , , ,5,2,3
1602270114,1,0, , , , , , , ,4,2,2
1602270146,1,0, , , , , , , ,2,1,1
1602287034,1,0, , , , , , , ,3,2,1
1602287057,1,0, , , , , , , ,2,1,1
1602287114,1,0, , , , , , , ,6,3,3
1602287182,1,0, , , , , , , ,5,2,3
1602287203,1,0, ,1,2,2,2,2,2,4,3,1
1602299005,1,0, , , , , , , ,3,1,2
1602299025,1,0, , , , , , , ,3,2,1
1602299049,1,0, , , , , , , ,4,2,2
1602299075,1,0, , , , , , , ,6,2,4
1602299112,1,0, , , , , , , ,3,2,1
1602349055,1,0, , , , , , , ,2,1,1
1602349114,1,0, , , , , , , ,10,3,7
1602349169,1,0, , , , , , , ,5,2,3
1602349230,1,0, , , , , , , ,4,3,1
1602349251,1,0, , , , , , , ,2,1,1
1602357102,1,0, , , , , , , ,3,2,1
1602357151,1,0, , , , , , , ,1,1,0
1602357178,1,0, , , , , , , ,3,2,1
1602357230,1,0, , , , , , , ,3,2,1
1602417007,1,0, , , , , , , ,5,1,4
1602417031,1,0, , , , , , , ,8,4,4
1602417056,1,0, , , , , , , ,1,1,0
1602417079,1,0, , , , , , , ,2,1,1
1602417104,1,0, , , , , , , ,4,1,3
1602432072,1,0, , , , , , , ,3,2,1
1602432100,1,0, , , , , , , ,5,3,2
1602432136,1,0, , , , , , , ,2,1,1
1602448016,1,0, , , , , , , ,2,1,1
1602448041,1,0, , , , , , , ,6,4,2
1602448064,1,0, , , , , , , ,4,0,4
1602448090,1,0, , , , , , , ,5,3,2
1602448110,1,0, , , , , , , ,2,1,1
1602453008,1,0, , , , , , , ,1,0,1
1602453022,1,0, , , , , , , ,3,2,1
1602453037,1,0, , , , , , , ,4,2,2
1602453056,1,0, , , , , , , ,3,0,3
1602453075,1,0, , , , , , , ,5,2,3
1602461003,1,0, , , , , , , ,1,0,1
1602461024,1,0, , , , , , , ,2,1,1
1602461049,1,0, , , , , , , ,1,0,1
1602461066,1,0, ,1,2,2,2,2,2,1,1,0
1602461095,1,0, , , , , , , ,4,2,2
1602476001,1,0, , , , , , , ,3,2,1
1602476021,1,0, , , , , , , ,5,3,2
1602476039,1,0, , , , , , , ,4,2,2
1602476060,1,0, , , , , , , ,5,3,2
1602476080,1,0, , , , , , , ,4,2,2
1602478030,1,0, , , , , , , ,2,1,1
1602478061,1,0, , , , , , , ,1,1,0
1602478086,1,0, , , , , , , ,4,2,2
1602478109,1,0, , , , , , , ,4,1,3
1602478134,1,0, , , , , , , ,4,0,4
1602575004,1,0, , , , , , , ,2,1,1
1602575028,1,0, , , , , , , ,10,5,5
1602575053,1,0, , , , , , , ,5,2,3
1602575076,1,0, , , , , , , ,7,3,4
1602575092,1,0, , , , , , , ,2,1,1
1602662011,1,0, ,2,2,2,2,2,1,1,0,1
1602662032,1,0, , , , , , , ,2,1,1
1602662032,2,0, , , , , , , ,2,1,1
1602662066,1,0, , , , , , , ,4,2,2
1602662107,1,0, , , , , , , ,4,3,1
1602662125,1,0, , , , , , , ,5,1,4
1602663017,1,0, , , , , , , ,5,2,3
1602663040,1,0, , , , , , , ,4,2,2
1602663061,1,0, , , , , , , ,4,2,2
1602663082,1,0, , , , , , , ,4,2,2
1602663109,1,0, , , , , , , ,4,2,2
1602677013,1,0, ,2,2,2,2,2,1,4,2,2
1602677035,1,0, , , , , , , ,3,2,1
1602677051,1,0, ,1,2,2,2,2,2,3,2,1
1602677067,1,0, , , , , , , ,3,1,2
1602677095,1,0, , , , , , , ,5,3,2
1602677095,2,0, , , , , , , ,3,2,1
1602733024,1,0, , , , , , , ,4,3,1
1602733046,1,0, , , , , , , ,6,2,4
1602733067,1,0, , , , , , , ,1,1,0
1602733093,1,0, , , , , , , ,4,2,2
1602733114,1,0, , , , , , , ,4,2,2
1602766016,1,0, , , , , , , ,6,5,1
1602766037,1,0, , , , , , , ,4,2,2
1602766065,1,0, , , , , , , ,3,1,2
1602766065,2,0, , , , , , , ,2,1,1
1602766134,1,0, , , , , , , ,4,2,2
1602779020,1,0, , , , , , , ,4,2,2
1602779055,1,0, , , , , , , ,6,2,4
1602779082,1,0, , , , , , , ,1,1,0
1602779105,1,0, , , , , , , ,3,1,2
1602779137,1,0, , , , , , , ,3,1,2
1602939009,1,0, , , , , , , ,7,3,4
1602939015,1,0, , , , , , , ,2,1,1
1602939027,1,0, , , , , , , ,4,2,2
1602939040,1,0, , , , , , , ,1,1,0
1602939074,1,0, , , , , , , ,3,2,1
1602939087,1,0, ,1,2,2,2,2,2,2,2,0
1602939102,1,0, , , , , , , ,5,3,2
1602939111,1,0, , , , , , , ,10,4,6
1602939124,1,0, , , , , , , ,4,1,3
1602939137,1,0, , , , , , , ,4,3,1
1602939150,1,0, , , , , , , ,2,1,1
1602939166,1,0, , , , , , , ,3,2,1
1602939179,1,0, , , , , , , ,3,1,2
1602939192,1,0, , , , , , , ,4,2,2
1602939203,1,0, , , , , , , ,5,3,2
1602939215,1,0, ,1,2,2,2,2,2,4,2,2
1602939232,1,0, , , , , , , ,1,0,1
1602939245,1,0, , , , , , , ,4,1,3
1602939262,1,0, , , , , , , ,8,3,5
1602939262,2,0, , , , , , , ,5,3,2
1602946004,1,0, , , , , , , ,8,2,6
1602946016,1,0, , , , , , , ,5,3,2
1602946025,1,0, , , , , , , ,3,0,3
1602946030,1,0, , , , , , , ,7,3,4
1602946039,1,0, , , , , , , ,3,2,1
1602946047,1,0, , , , , , , ,5,3,2
1602946058,1,0, , , , , , , ,1,1,0
1602946066,1,0, , , , , , , ,4,3,1
1602946074,1,0, , , , , , , ,4,2,2
1602946081,1,0, , , , , , , ,5,3,2
1602946091,1,0, , , , , , , ,9,7,2
1602946095,1,0, , , , , , , ,4,1,3
1602946101,1,0, , , , , , , ,4,1,3
1602946113,1,0, , , , , , , ,6,3,3
1602946118,1,0, , , , , , , ,2,1,1
1602946124,1,0, , , , , , , ,4,2,2
1602946131,1,0, , , , , , , ,2,1,1
1602946139,1,0, , , , , , , ,3,2,1
1602946147,1,0, , , , , , , ,6,4,2
1602946153,1,0, , , , , , , ,5,3,2
1602953002,1,0, ,1,2,2,2,2,2,3,2,1
1602953013,1,0, , , , , , , ,7,4,3
1602953020,1,0, , , , , , , ,4,3,1
1602953033,1,0, ,1,2,2,2,2,2,5,2,3
1602953041,1,0, , , , , , , ,4,3,1
1602953049,1,0, , , , , , , ,2,1,1
1602953060,1,0, , , , , , , ,4,2,2
1602953067,1,0, , , , , , , ,5,3,2
1602953073,1,0, , , , , , , ,3,2,1
1602953073,2,0, , , , , , , ,1,0,1
1602953081,1,0, , , , , , , ,3,1,2
1602953092,1,0, , , , , , , ,4,2,2
1602953101,1,0, , , , , , , ,2,1,1
1602953111,1,0, , , , , , , ,5,3,2
1602953120,1,0, , , , , , , ,2,1,1
1602953135,1,0, , , , , , , ,2,1,1
1602953148,1,0, , , , , , , ,1,0,1
1602953154,1,0, , , , , , , ,4,2,2
1602953164,1,0, , , , , , , ,7,2,5
1602953169,1,0, ,1,2,2,2,2,2,5,3,2
1602953175,1,0, , , , , , , ,3,2,1
1602955013,1,0, , , , , , , ,3,2,1
1602955038,1,0, , , , , , , ,4,2,2
1602955049,1,0, , , , , , , ,2,0,2
1602955056,1,0, , , , , , , ,3,1,2
1602955081,1,0, , , , , , , ,3,1,2
1602955098,1,0, , , , , , , ,1,1,0
1602955107,1,0, , , , , , , ,2,0,2
1602955114,1,0, , , , , , , ,5,1,4
1602955136,1,0, , , , , , , ,3,2,1
1602955140,1,0, , , , , , , ,4,2,2
1602955156,1,0, ,1,2,2,2,2,2,4,2,2
1602955178,1,0, , , , , , , ,3,0,3
1602955185,1,0, , , , , , , ,5,2,3
1602955199,1,0, , , , , , , ,4,1,3
1602955218,1,0, , , , , , , ,2,1,1
1602955228,1,0, , , , , , , ,3,2,1
1602955240,1,0, , , , , , , ,3,1,2
1602955252,1,0, , , , , , , ,4,1,3
1603046011,1,0, , , , , , , ,3,1,2
1603046023,1,0, ,1,2,2,2,2,2,1,0,1
1603046036,1,0, , , , , , , ,1,0,1
1603046036,2,0, , , , , , , ,3,2,1
1603046048,1,0, , , , , , , ,3,2,1
1603046081,1,0, , , , , , , ,4,2,2
1603046087,1,0, , , , , , , ,6,1,5
1603046116,1,0, , , , , , , ,2,1,1
1603046131,1,0, , , , , , , ,4,2,2
1603046154,1,0, , , , , , , ,5,3,2
1603046165,1,0, , , , , , , ,1,1,0
1603046181,1,0, ,1,2,2,2,2,2,1,0,1
1603046204,1,0, , , , , , , ,2,1,1
1603046218,1,0, , , , , , , ,4,2,2
1603046227,1,0, , , , , , , ,2,1,1
1603046240,1,0, , , , , , , ,4,2,2
1603046250,1,0, , , , , , , ,3,1,2
1603046253,1,0, , , , , , , ,4,2,2
1603069001,1,0, , , , , , , ,1,0,1
1603069046,1,0, , , , , , , ,3,2,1
1603069048,1,0, ,1,2,2,2,2,2,3,2,1
1603069056,1,0, , , , , , , ,6,3,3
1603069075,1,0, , , , , , , ,1,0,1
1603069079,1,0, ,1,2,2,2,2,2,1,1,0
1603069080,1,0, ,1,2,1,2,2,2,5,2,3
1603069080,2,0, , , , , , , ,4,3,1
1603069087,1,0, , , , , , , ,6,3,3
1603069099,1,0, ,1,2,2,2,2,2,5,4,1
1603069107,1,0, ,1,2,2,2,2,2,4,2,2
1603069115,1,0, , , , , , , ,3,0,3
1603069124,1,0, , , , , , , ,4,1,3
1603069127,1,0, , , , , , , ,6,3,3
1603069155,1,0, , , , , , , ,1,1,0
1603069188,1,0, , , , , , , ,1,0,1
1603069192,1,0, , , , , , , ,2,1,1
1603074011,1,0, , , , , , , ,1,1,0
1603074025,1,0, , , , , , , ,1,0,1
1603074028,1,0, , , , , , , ,5,2,3
1603074037,1,0, ,1,2,2,2,2,2,5,2,3
1603074045,1,0, , , , , , , ,2,1,1
1603074052,1,0, , , , , , , ,3,1,2
1603074068,1,0, , , , , , , ,3,1,2
1603074072,1,0, , , , , , , ,2,1,1
1603074091,1,0, , , , , , , ,6,3,3
1603074102,1,0, , , , , , , ,2,1,1
1603074109,1,0, , , , , , , ,2,0,2
1603074119,1,0, , , , , , , ,3,2,1
1603074138,1,0, , , , , , , ,2,0,2
1603074160,1,0, , , , , , , ,4,3,1
1603074175,1,0, , , , , , , ,4,2,2
1603074180,1,0, , , , , , , ,3,2,1
1603074181,1,0, , , , , , , ,4,2,2
1603074183,1,0, , , , , , , ,3,2,1
1603074184,1,0, , , , , , , ,4,3,1
1603090003,1,0, ,2,2,2,2,2,1,4,2,2
1603090027,1,0, , , , , , , ,1,1,0
1603090054,1,0, ,1,2,2,2,2,1,3,0,3
1603090089,1,0, , , , , , , ,5,2,3
1603090107,1,0, , , , , , , ,1,1,0
1603120010,1,0, , , , , , , ,6,4,2
1603120035,1,0, , , , , , , ,6,3,3
1603120040,1,0, , , , , , , ,3,2,1
1603120058,1,0, , , , , , , ,4,2,2
1603120084,1,0, , , , , , , ,4,1,3
1603130048,1,0, , , , , , , ,2,1,1
1603130073,1,0, , , , , , , ,5,3,2
1603130099,1,0, , , , , , , ,4,3,1
1603130099,2,0, , , , , , , ,3,2,1
1603130121,1,0, , , , , , , ,2,1,1
1603130121,2,0, , , , , , , ,2,1,1
1603134014,1,0, , , , , , , ,3,0,3
1603134042,1,0, , , , , , , ,2,1,1
1603134070,1,0, , , , , , , ,4,2,2
1603134111,1,0, , , , , , , ,4,2,2
1603134115,1,0, , , , , , , ,4,3,1
1603192016,1,0, , , , , , , ,3,1,2
1603192035,1,0, , , , , , , ,3,1,2
1603192055,1,0, , , , , , , ,3,2,1
1603192105,1,0, , , , , , , ,5,1,4
1603279009,1,0, , , , , , , ,3,2,1
1603279022,1,0, , , , , , , ,1,0,1
1603279022,2,0, , , , , , , ,4,3,1
1603279030,1,0, , , , , , , ,4,3,1
1603279043,1,0, , , , , , , ,3,2,1
1603279043,2,0, , , , , , , ,4,2,2
1603279055,1,0, , , , , , , ,2,1,1
1603279068,1,0, , , , , , , ,1,0,1
1603279079,1,0, , , , , , , ,3,1,2
1603279089,1,0, , , , , , , ,3,1,2
1603279098,1,0, , , , , , , ,4,3,1
1603279110,1,0, , , , , , , ,4,3,1
1603279118,1,0, , , , , , , ,2,1,1
1603279134,1,0, , , , , , , ,4,3,1
1603279145,1,0, , , , , , , ,4,1,3
1603279145,2,0, , , , , , , ,4,3,1
1603279156,1,0, , , , , , , ,3,1,2
1603279167,1,0, , , , , , , ,3,1,2
1603279179,1,0, , , , , , , ,4,2,2
1603279196,1,0, , , , , , , ,3,2,1
1603279207,1,0, , , , , , , ,4,1,3
1603279223,1,0, , , , , , , ,2,1,1
1603279231,1,0, , , , , , , ,5,2,3
1603364012,1,0, ,1,2,2,2,2,2,2,0,2
1603364022,1,0, , , , , , , ,7,3,4
1603364039,1,0, , , , , , , ,8,5,3
1603364053,1,0, , , , , , , ,3,2,1
1603364068,1,0, , , , , , , ,5,3,2
1603364078,1,0, , , , , , , ,6,1,5
1603364091,1,0, , , , , , , ,2,1,1
1603364104,1,0, , , , , , , ,3,1,2
1603364115,1,0, , , , , , , ,4,3,1
1603364143,1,0, , , , , , , ,1,1,0
1603364149,1,0, , , , , , , ,4,3,1
1603364189,1,0, , , , , , , ,3,1,2
1603364204,1,0, , , , , , , ,3,1,2
1603364214,1,0, , , , , , , ,4,2,2
1603364226,1,0, , , , , , , ,6,2,4
1603364237,1,0, , , , , , , ,2,1,1
1603364248,1,0, , , , , , , ,3,2,1
1603462005,1,0, , , , , , , ,4,2,2
1603462009,1,0, , , , , , , ,1,1,0
1603462024,1,0, , , , , , , ,2,1,1
1603462031,1,0, , , , , , , ,5,2,3
1603462040,1,0, , , , , , , ,1,0,1
1603462045,1,0, , , , , , , ,3,2,1
1603462055,1,0, , , , , , , ,1,1,0
1603462063,1,0, , , , , , , ,1,0,1
1603462070,1,0, , , , , , , ,1,1,0
1603462086,1,0, , , , , , , ,3,2,1
1603462114,1,0, , , , , , , ,4,3,1
1603462119,1,0, , , , , , , ,6,4,2
1603462135,1,0, , , , , , , ,2,1,1
1603462139,1,0, , , , , , , ,2,1,1
1603462142,1,0, , , , , , , ,6,3,3
1603462163,1,0, , , , , , , ,5,2,3
1603462173,1,0, , , , , , , ,4,2,2
1603462180,1,0, , , , , , , ,6,2,4
1603738003,1,0, , , , , , , ,2,0,2
1603738013,1,0, , , , , , , ,4,1,3
1603738026,1,0, ,1,2,2,2,2,2,1,0,1
1603738043,1,0, , , , , , , ,3,0,3
1603738055,1,0, , , , , , , ,4,2,2
1603738066,1,0, , , , , , , ,4,2,2
1603738081,1,0, , , , , , , ,4,2,2
1603738098,1,0, , , , , , , ,3,0,3
1603738110,1,0, , , , , , , ,3,2,1
1603738126,1,0, , , , , , , ,8,2,6
1603738140,1,0, , , , , , , ,5,3,2
1603738153,1,0, , , , , , , ,5,1,4
